latitude,longitude,data,bright_ti4,bright_ti5,frp,scan,track,confidence_num,daynight_num,fonte,classe,data_original,ano,mes,dia,dia_do_ano,risco_fogo,diferenca_brilho,temperatura,umidade,vento,chuva
-10.57195,-57.32348,2026-06-04,321.32,290.58,2.4,0.63,0.54,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19279.2,30.74000000000001,,,,
29.2051447,53.4327752,2026-03-27,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-03-27T20:00:00Z,2026,3,27,86,0.0,0.0,,,,
-17.49325,-59.55627,2026-06-05,324.63,288.61,4.13,0.65,0.73,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19477.8,36.01999999999998,,,,
-17.49005,-59.52635,2026-06-04,347.08,303.88,6.45,0.47,0.48,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20824.8,43.19999999999999,,,,
53.9024716,27.5618225,2025-07-14,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-14T20:00:00Z,2025,7,14,195,0.0,0.0,,,,
-25.2269908,-64.5911956,2026-01-22,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-22T20:00:00Z,2026,1,22,22,0.0,0.0,,,,
47.0633793,10.3755315,2025-08-14,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-14T20:00:00Z,2025,8,14,226,0.0,0.0,,,,
19.6751473734544,-71.6816274629647,2025-10-31,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-10-31T20:00:00Z,2025,10,31,304,0.0,0.0,,,,
-10.8644,-53.73383,2026-06-03,338.74,302.98,6.33,0.41,0.45,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20324.4,35.75999999999999,,,,
-11.00443,-51.22762,2026-06-04,334.08,300.15,2.84,0.46,0.39,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20044.8,33.93000000000001,,,,
-11.73334,-54.8063,2026-06-04,349.24,311.64,15.72,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20954.4,37.60000000000002,,,,
-8.830636689867696,-55.14398681440807,2026-12-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-12-10,2026,12,10,344,0.0,0.0,,,,
-10.98526693558528,-38.59518915010279,2024-12-13,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-13,2024,12,13,348,0.0,0.0,,,,
-12.019421197825745,-60.04103846001987,2024-03-01,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-03-01,2024,3,1,61,0.0,0.0,,,,
-15.63796,-60.2589,2026-06-03,305.47,290.46,0.57,0.39,0.44,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18328.2,15.010000000000048,,,,
5.082824943612003,-73.27844142357705,2026-05-26,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-05-26,2026,5,26,146,0.0,0.0,,,,
-25.580099146363164,-36.297863242723,2025-07-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-25,2025,7,25,206,0.0,0.0,,,,
15.4936387,-88.007767,2026-06-01,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-06-01T20:00:00Z,2026,6,1,152,0.0,0.0,,,,
-16.15001,-58.4937,2026-06-02,335.2,284.28,18.13,0.52,0.41,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20112.0,50.920000000000016,,,,
-5.43359,-47.25584,2026-06-03,305.02,287.37,0.91,0.41,0.45,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18301.199999999997,17.649999999999977,,,,
-4.103993380218121,-72.49530725944922,2026-03-05,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-03-05,2026,3,5,64,0.0,0.0,,,,
-17.89896,-62.983,2026-06-04,336.09,294.92,1.58,0.4,0.6,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20165.399999999998,41.16999999999996,,,,
-24.16401,-56.43212,2026-06-04,331.9,296.35,4.3,0.56,0.43,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19914.0,35.549999999999955,,,,
-29.63832,-51.82922,2026-06-04,330.56,294.51,1.8,0.41,0.37,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19833.6,36.05000000000001,,,,
-15.34154878744422,-47.59355771644426,2024-03-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-03-30,2024,3,30,90,0.0,0.0,,,,
-23.62028,-45.41306,2026-02-20,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-20T20:00:00Z,2026,2,20,51,0.0,0.0,,,,
-18.99401,-49.78823,2026-06-03,339.78,302.85,10.71,0.53,0.5,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20386.8,36.92999999999995,,,,
-18.179226409616525,-56.39466855504672,2024-02-27,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-27,2024,2,27,58,0.0,0.0,,,,
-2.8406938823500028,-56.76242079702159,2025-07-01,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-01,2025,7,1,182,0.0,0.0,,,,
-11.95023,-43.40898,2026-06-02,346.75,302.54,9.24,0.39,0.44,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20805.0,44.20999999999998,,,,
-19.28886,-40.32377,2026-06-02,336.27,296.7,6.72,0.48,0.4,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20176.199999999997,39.56999999999999,,,,
8.8378585,-66.3820999552955,2025-07-31,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-31T20:00:00Z,2025,7,31,212,0.0,0.0,,,,
-25.13381,-55.60297,2026-06-04,330.59,297.82,4.99,0.52,0.42,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19835.399999999998,32.76999999999998,,,,
-6.514337101835132,-67.9142335143089,2024-03-01,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-03-01,2024,3,1,61,0.0,0.0,,,,
-10.36024,-64.50536,2026-06-02,346.5,300.24,5.39,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20790.0,46.25999999999999,,,,
-17.503,-59.54155,2026-06-03,306.72,290.8,1.08,0.51,0.41,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18403.2,15.920000000000016,,,,
-20.1561586,34.738304,2025-12-21,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-12-21T20:00:00Z,2025,12,21,355,0.0,0.0,,,,
13.6989939,-89.1914249,2025-08-14,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-14T20:00:00Z,2025,8,14,226,0.0,0.0,,,,
4.3242506,101.9085845,2025-10-13,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-10-13T20:00:00Z,2025,10,13,286,0.0,0.0,,,,
-6.47752972724809,-34.0574435138548,2024-03-01,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-03-01,2024,3,1,61,0.0,0.0,,,,
28.4993424,-13.8599051,2025-12-11,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-12-11T20:00:00Z,2025,12,11,345,0.0,0.0,,,,
-15.5812072462343,-57.35767000204365,2025-08-14,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-08-14,2025,8,14,226,0.0,0.0,,,,
-16.20263,-63.65659,2026-06-03,338.88,300.94,12.14,0.42,0.45,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20332.8,37.94,,,,
-17.49416,-59.52166,2026-06-05,319.27,289.84,3.96,0.51,0.66,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19156.199999999997,29.430000000000007,,,,
-10.9914881,-74.7647896,2026-01-12,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-12T20:00:00Z,2026,1,12,12,0.0,0.0,,,,
-8.77022,-40.53271,2026-06-02,333.41,298.65,2.62,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20004.600000000002,34.76000000000005,,,,
-16.41445,-59.54351,2026-06-04,318.07,290.22,2.52,0.34,0.56,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19084.2,27.849999999999966,,,,
40.896861,72.9119207,2026-04-27,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-04-27T20:00:00Z,2026,4,27,117,0.0,0.0,,,,
-34.0364247,-61.916230676618,2025-08-29,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-29T20:00:00Z,2025,8,29,241,0.0,0.0,,,,
47.4978789,19.0402383,2025-08-29,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-29T20:00:00Z,2025,8,29,241,0.0,0.0,,,,
-15.3004311133378,-60.70959479405789,2026-11-27,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-11-27,2026,11,27,331,0.0,0.0,,,,
-11.56348,-47.20304,2026-06-04,340.8,295.61,6.14,0.52,0.5,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20448.0,45.19,,,,
2.3894154,-75.8926236,2026-01-05,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-05T20:00:00Z,2026,1,5,5,0.0,0.0,,,,
32.9901681,47.4221887,2025-11-15,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-15T20:00:00Z,2025,11,15,319,0.0,0.0,,,,
-19.92245140776125,-46.41474754089392,2024-06-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-06-25,2024,6,25,177,0.0,0.0,,,,
-32.0,-57.25,2025-06-25,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-06-25T20:00:00Z,2025,6,25,176,0.0,0.0,,,,
-31.80731851033647,-51.2022665089929,2026-07-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-07-30,2026,7,30,211,0.0,0.0,,,,
-23.08861,-56.68409,2026-06-03,330.99,298.33,3.52,0.38,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19859.4,32.660000000000025,,,,
-16.37698304392904,-71.99252667568484,2026-06-05,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-06-05,2026,6,5,156,0.0,0.0,,,,
47.0683643,11.2550695,2025-06-29,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-06-29T20:00:00Z,2025,6,29,180,0.0,0.0,,,,
3.375176239957326,-68.07404280863216,2026-04-07,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-04-07,2026,4,7,97,0.0,0.0,,,,
-16.55445,-59.30151,2026-06-04,341.82,301.0,4.49,0.45,0.47,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20509.2,40.81999999999999,,,,
53.3948616,-6.2651936,2026-02-11,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-11T20:00:00Z,2026,2,11,42,0.0,0.0,,,,
-21.861368926989265,-73.69302868641405,2025-06-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-06-30,2025,6,30,181,0.0,0.0,,,,
13.8284014,100.5683792,2025-12-12,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-12-12T08:00:00Z,2025,12,12,346,0.0,0.0,,,,
-41.0802399,172.9967803,2025-06-26,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-06-26T20:00:00Z,2025,6,26,177,0.0,0.0,,,,
28.2935785,-16.6214471,2026-03-23,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-03-23T20:00:00Z,2026,3,23,82,0.0,0.0,,,,
-10.3879,-49.44946,2026-06-04,356.18,302.98,7.15,0.39,0.44,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,21370.8,53.19999999999999,,,,
-17.48882,-59.51685,2026-06-03,331.87,292.51,5.42,0.51,0.41,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19912.2,39.360000000000014,,,,
50.655163,-128.0137809,2025-10-24,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-10-24T20:00:00Z,2025,10,24,297,0.0,0.0,,,,
-28.175600976340647,-60.89153262507077,2026-05-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-05-29,2026,5,29,149,0.0,0.0,,,,
-5.81006,-43.79247,2026-06-05,308.32,290.98,0.74,0.39,0.36,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18499.2,17.339999999999975,,,,
-18.31825,-62.06936,2026-06-05,326.85,289.38,1.99,0.36,0.57,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19611.0,37.47000000000003,,,,
-1.84476,-55.33417,2026-06-04,330.05,295.3,4.56,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19803.0,34.75,,,,
-21.00098765503447,-55.28377995241814,2024-09-03,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-09-03,2024,9,3,247,0.0,0.0,,,,
-28.76828,-55.73297,2026-06-04,328.11,296.77,1.55,0.39,0.44,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19686.600000000002,31.340000000000032,,,,
-23.459685964084347,-69.31684248280274,2026-07-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-07-29,2026,7,29,210,0.0,0.0,,,,
-11.49758,-50.89698,2026-06-04,336.57,303.94,3.41,0.47,0.4,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20194.2,32.629999999999995,,,,
2.0428038277351988,-47.67382791843225,2025-03-19,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-03-19,2025,3,19,78,0.0,0.0,,,,
-14.43201,-59.21801,2026-06-02,367.0,302.34,17.41,0.5,0.41,90,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,33030.0,64.66000000000003,,,,
-23.2761610144562,-71.91444502817932,2025-11-17,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-11-17,2025,11,17,321,0.0,0.0,,,,
5.133399932139682,-64.63849144486424,2025-04-11,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-04-11,2025,4,11,101,0.0,0.0,,,,
-12.45577,-58.47347,2026-06-04,350.72,294.01,4.65,0.35,0.56,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,21043.2,56.710000000000036,,,,
-27.52774,-56.20077,2026-06-04,342.31,304.09,58.61,0.4,0.44,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20538.6,38.22000000000003,,,,
47.5000001,16.4166666,2026-05-30,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-30T20:00:00Z,2026,5,30,150,0.0,0.0,,,,
-3.94492985,-78.7334721176842,2025-06-29,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-06-29T20:00:00Z,2025,6,29,180,0.0,0.0,,,,
-12.99756,-64.58453,2026-06-03,337.03,297.88,3.86,0.43,0.46,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20221.8,39.14999999999998,,,,
37.1515627,49.6389743,2025-09-30,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-09-30T20:00:00Z,2025,9,30,273,0.0,0.0,,,,
-17.48638,-59.60845,2026-06-03,345.0,315.8,44.97,0.41,0.37,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20700.0,29.19999999999999,,,,
-29.12070258336244,-43.01146754640017,2025-05-12,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-05-12,2025,5,12,132,0.0,0.0,,,,
-17.652960434410776,-71.16793781209529,2024-06-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-06-29,2024,6,29,181,0.0,0.0,,,,
-21.1351354,-41.6798294,2026-05-22,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-22T20:00:00Z,2026,5,22,142,0.0,0.0,,,,
-6.056867964991046,-49.13628058871451,2024-02-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-20,2024,2,20,51,0.0,0.0,,,,
1.07030145,34.9962621482583,2026-03-17,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-03-17T20:00:00Z,2026,3,17,76,0.0,0.0,,,,
-17.49019,-59.48977,2026-06-04,329.5,304.46,27.18,0.47,0.48,30,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,9885.0,25.04000000000002,,,,
39.08528,-0.4765326,2025-12-26,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-12-26T20:00:00Z,2025,12,26,360,0.0,0.0,,,,
-7.4031812206580625,-48.40261618912216,2024-09-28,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-09-28,2024,9,28,272,0.0,0.0,,,,
-18.54966,-58.598,2026-06-04,351.4,311.14,41.48,0.43,0.46,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,21084.0,40.25999999999999,,,,
6.8303517,125.3970848,2026-04-07,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-04-07T20:00:00Z,2026,4,7,97,0.0,0.0,,,,
-1.906542723212489,-71.79536242283702,2024-05-01,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-05-01,2024,5,1,122,0.0,0.0,,,,
13.7901548,-89.3429791,2026-01-09,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-09T20:00:00Z,2026,1,9,9,0.0,0.0,,,,
-14.381939390038651,-38.33668662475788,2024-05-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-05-30,2024,5,30,151,0.0,0.0,,,,
33.38211545,43.5251254114244,2026-03-24,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-03-24T20:00:00Z,2026,3,24,83,0.0,0.0,,,,
26.1600453,91.6958086,2026-04-18,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-04-18T20:00:00Z,2026,4,18,108,0.0,0.0,,,,
-10.59755,-53.47337,2026-06-04,343.85,306.87,14.69,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20631.0,36.98000000000002,,,,
-16.415978610222748,-61.95995123911125,2024-12-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-22,2024,12,22,357,0.0,0.0,,,,
23.6665754,57.8820597,2026-03-19,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-03-19T20:00:00Z,2026,3,19,78,0.0,0.0,,,,
32.103175,63.946629,2026-03-24,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-03-24T20:00:00Z,2026,3,24,83,0.0,0.0,,,,
-26.65463858805998,-56.36523685117215,2025-06-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-06-25,2025,6,25,176,0.0,0.0,,,,
41.8986197,73.5704827,2025-06-26,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-06-26T20:00:00Z,2025,6,26,177,0.0,0.0,,,,
6.8124018,80.3354764302592,2025-11-26,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-26T09:00:00Z,2025,11,26,330,0.0,0.0,,,,
-18.268688495026417,-51.44172355547806,2026-02-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-02,2026,2,2,33,0.0,0.0,,,,
-14.16358,-58.98758,2026-06-04,305.2,289.25,1.24,0.35,0.57,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18312.0,15.949999999999989,,,,
17.1589043,-92.8979386,2025-12-10,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-12-10T20:00:00Z,2025,12,10,344,0.0,0.0,,,,
5.2295674,-75.7878384,2026-05-31,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-31T20:00:00Z,2026,5,31,151,0.0,0.0,,,,
-5.027632515059793,-64.72633217021155,2025-07-06,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-06,2025,7,6,187,0.0,0.0,,,,
-26.56827,-54.41671,2026-06-03,337.01,298.13,11.76,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20220.6,38.879999999999995,,,,
46.4135961,-120.730253,2025-12-08,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-12-08T20:00:00Z,2025,12,8,342,0.0,0.0,,,,
41.6079341,1.8156454,2025-09-19,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-09-19T20:00:00Z,2025,9,19,262,0.0,0.0,,,,
-20.15565,-47.53115,2026-06-02,367.0,301.33,9.84,0.46,0.63,90,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,33030.0,65.67000000000002,,,,
-18.18394818549197,-70.51601250460638,2026-04-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-04-10,2026,4,10,100,0.0,0.0,,,,
-28.582265396288925,-36.3110019697727,2024-05-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-05-24,2024,5,24,145,0.0,0.0,,,,
4.80312230509788,-35.69109480386857,2026-03-12,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-03-12,2026,3,12,71,0.0,0.0,,,,
-25.4292,-56.81606,2026-06-02,331.5,292.21,3.02,0.47,0.4,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19890.0,39.29000000000002,,,,
-1.9780475504053712,-37.30100351534847,2026-02-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-24,2026,2,24,55,0.0,0.0,,,,
-9.21046,-64.08195,2026-06-04,336.41,300.35,5.33,0.37,0.58,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20184.600000000002,36.06,,,,
3.370486899118653,-56.49797395333857,2025-10-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-02,2025,10,2,275,0.0,0.0,,,,
44.7861384,18.5156598,2026-03-27,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-03-27T20:00:00Z,2026,3,27,86,0.0,0.0,,,,
-16.51244,-59.3473,2026-06-05,310.64,289.37,1.84,0.51,0.66,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18638.399999999998,21.269999999999982,,,,
-6.26289085,106.882228946928,2025-07-07,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-07T09:00:00Z,2025,7,7,188,0.0,0.0,,,,
-30.304918367015052,-45.69420523363783,2024-08-09,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-08-09,2024,8,9,222,0.0,0.0,,,,
-32.26946470789852,-44.79941110699677,2025-10-31,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-31,2025,10,31,304,0.0,0.0,,,,
0.2787577316315719,-36.93857512333399,2025-02-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-02-20,2025,2,20,51,0.0,0.0,,,,
-4.408683025070108,-62.48084580684528,2025-10-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-24,2025,10,24,297,0.0,0.0,,,,
-17.49448,-59.52569,2026-06-04,367.0,305.02,7.13,0.47,0.48,90,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,33030.0,61.98000000000002,,,,
38.50117,48.8315011,2025-09-24,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-09-24T20:00:00Z,2025,9,24,267,0.0,0.0,,,,
-0.5368729556945198,-43.62853650870589,2025-04-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-04-25,2025,4,25,115,0.0,0.0,,,,
5.9292,-68.48785,2026-06-02,342.12,291.96,4.96,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20527.2,50.160000000000025,,,,
-9.08941110933759,-56.52214753337981,2026-02-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-02,2026,2,2,33,0.0,0.0,,,,
-8.29579,-48.23835,2026-06-04,304.56,291.44,0.94,0.38,0.36,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18273.6,13.120000000000005,,,,
-26.667621838146385,-67.04411071685163,2024-07-03,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-07-03,2024,7,3,185,0.0,0.0,,,,
-24.168606508662798,-38.79664739658979,2026-12-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-12-20,2026,12,20,354,0.0,0.0,,,,
-13.65871,-53.86665,2026-06-04,335.56,302.4,3.72,0.38,0.36,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20133.6,33.160000000000025,,,,
-28.49715,-55.18948,2026-06-03,329.87,296.83,1.63,0.38,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19792.2,33.04000000000002,,,,
-17.48345,-59.55984,2026-06-04,300.4,287.6,1.44,0.33,0.55,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18024.0,12.799999999999955,,,,
41.475765,22.7024501,2026-02-13,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-13T20:00:00Z,2026,2,13,44,0.0,0.0,,,,
-18.1796552,-63.8758254,2025-11-16,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-16T20:00:00Z,2025,11,16,320,0.0,0.0,,,,
46.2805407,12.0789137225042,2025-06-14,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-06-14T20:00:00Z,2025,6,14,165,0.0,0.0,,,,
-1.8009022,-79.5338214,2026-01-23,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-23T20:00:00Z,2026,1,23,23,0.0,0.0,,,,
-19.112276329605876,-41.176054356881934,2026-07-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-07-02,2026,7,2,183,0.0,0.0,,,,
43.4874963,-0.7738363,2026-04-26,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-04-26T20:00:00Z,2026,4,26,116,0.0,0.0,,,,
45.8040475,15.1696684,2025-09-15,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-09-15T20:00:00Z,2025,9,15,258,0.0,0.0,,,,
-10.18323,-46.34992,2026-06-04,349.59,298.04,20.4,0.63,0.54,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20975.399999999998,51.549999999999955,,,,
-11.65480385717298,-56.82353845010204,2026-08-28,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-08-28,2026,8,28,240,0.0,0.0,,,,
51.1089776,17.0326689,2025-07-07,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-07T20:00:00Z,2025,7,7,188,0.0,0.0,,,,
-27.19643,-56.1391,2026-06-03,325.49,296.04,1.41,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19529.4,29.44999999999999,,,,
